Client_ID,Geographic_Zone,Average_Ticket
22485,Zona Metropolitana de Monterrey,1575.02
22486,Zona Metropolitana de Monterrey,3233.78
22487,Bajío,3095.02
22488,Sur,1174.32
22489,Sureste,976.97
22490,Ciudad de México,2551.31
22491,Ciudad de México,1016.32
22492,Zona Metropolitana de Guadalajara,1023.32
22493,Ciudad de México,2837.31
22494,Ciudad de México,1793.18
22495,Noroeste,2470.59
22496,Zona Metropolitana de Guadalajara,1193.64
22497,Sur,599.39
22498,Zona Metropolitana de Guadalajara,2885.31
22499,Sureste,1967.46
22500,Ciudad de México,336.14
22501,Zona Metropolitana de Guadalajara,936.54
22503,Ciudad de México,1014.93
22504,Ciudad de México,156.61
22505,Ciudad de México,933.33
22506,Zona Metropolitana de Monterrey,2453.21
22507,Noroeste,284.74
22508,Bajío,1777.14
22509,Ciudad de México,835.4
22510,Ciudad de México,1459.39
22511,Noroeste,1194.04
22512,Ciudad de México,505.18
22513,Bajío,3264.79
22514,Ciudad de México,3519.62
22515,Ciudad de México,1836.23
22516,Ciudad de México,1815.93
22517,Zona Metropolitana de Guadalajara,1668.77
22518,Zona Metropolitana de Guadalajara,1554.64
22519,Zona Metropolitana de Monterrey,989.77
22520,Zona Metropolitana de Monterrey,2676.08
22521,Ciudad de México,645.24
22522,Ciudad de México,245.17
22523,Ciudad de México,3536.91
22524,Ciudad de México,1823.34
22525,Sur,3983.93
22526,Ciudad de México,1643.0
22527,Ciudad de México,150.0
22528,Zona Metropolitana de Guadalajara,935.32
22529,Ciudad de México,556.08
22530,Zona Metropolitana de Monterrey,1936.47
22531,Noroeste,617.4
22532,Zona Metropolitana de Monterrey,945.58
22533,Ciudad de México,1264.01
22534,Bajío,2071.24
22535,Sur,3304.61
22536,Ciudad de México,1242.93
22537,Sur,200.61
22538,Ciudad de México,2172.3
22539,Zona Metropolitana de Guadalajara,935.12
22540,Sur,329.4
22541,Zona Metropolitana de Guadalajara,2262.74
22542,Ciudad de México,1728.12
22543,Zona Metropolitana de Monterrey,249.29
22544,Noroeste,2088.69
22545,Zona Metropolitana de Monterrey,1359.14
22546,Ciudad de México,2053.07
22547,Sureste,2626.05
22549,Zona Metropolitana de Monterrey,1551.75
22550,Ciudad de México,1469.45
22551,Zona Metropolitana de Guadalajara,582.36
22552,Zona Metropolitana de Monterrey,1697.77
22553,Bajío,1490.42
22554,Bajío,158.76
22555,Sur,1336.29
22556,Ciudad de México,920.05
22557,Zona Metropolitana de Monterrey,318.85
22558,Zona Metropolitana de Monterrey,3132.8
22559,Ciudad de México,3787.65
22560,Bajío,1850.97
22561,Noroeste,372.79
22562,Bajío,464.62
22563,Ciudad de México,1552.95
22564,Ciudad de México,636.85
22565,Ciudad de México,2032.92
22566,Zona Metropolitana de Monterrey,2478.3
22567,Ciudad de México,2477.46
22568,Zona Metropolitana de Monterrey,1520.73
22569,Ciudad de México,1579.98
22570,Noroeste,836.94
22571,Zona Metropolitana de Guadalajara,910.69
22572,Sur,864.81
22573,Zona Metropolitana de Monterrey,1340.32
22574,Ciudad de México,521.28
22575,Zona Metropolitana de Guadalajara,987.73
22576,Sur,456.37
22577,Bajío,268.29
22578,Bajío,2087.09
22580,Sureste,1869.87
22581,Ciudad de México,1585.88
22582,Zona Metropolitana de Monterrey,900.9
22583,Sur,963.46
22584,Zona Metropolitana de Guadalajara,650.1
22585,Noroeste,1515.68
22586,Sur,1860.37
22587,Noroeste,1898.35
22588,Zona Metropolitana de Monterrey,150.0
22589,Ciudad de México,750.77
22590,Ciudad de México,851.38
22591,Zona Metropolitana de Guadalajara,2518.89
22592,Ciudad de México,1777.4
22593,Zona Metropolitana de Monterrey,948.43
22594,Bajío,1891.61
22595,Ciudad de México,221.02
22596,Zona Metropolitana de Guadalajara,1450.76
22597,Ciudad de México,2684.86
22598,Noroeste,1607.32
22599,Ciudad de México,938.29
22600,Zona Metropolitana de Monterrey,2262.63
22601,Zona Metropolitana de Monterrey,1662.31
22602,Bajío,536.45
22603,Zona Metropolitana de Monterrey,1072.63
22605,Noroeste,496.5
22606,Zona Metropolitana de Guadalajara,986.93
22607,Zona Metropolitana de Guadalajara,1224.25
22608,Bajío,1714.05
22609,Bajío,1658.65
22610,Ciudad de México,329.12
22611,Ciudad de México,632.51
22612,Bajío,3089.7
22613,Ciudad de México,2812.63
22614,Noroeste,2532.22
22615,Sur,509.01
22616,Ciudad de México,1649.3
22617,Bajío,2373.9
22618,Sureste,2308.0
22619,Noroeste,1578.34
22620,Ciudad de México,1634.41
22621,Bajío,1507.16
22622,Ciudad de México,266.38
22623,Ciudad de México,1038.07
22624,Zona Metropolitana de Monterrey,379.6
22625,Ciudad de México,355.74
22626,Sur,778.9
22627,Ciudad de México,2634.34
22628,Bajío,1558.35
22630,Ciudad de México,880.52
22631,Zona Metropolitana de Monterrey,1141.67
22632,Zona Metropolitana de Monterrey,299.61
22633,Sureste,905.38
22634,Noroeste,252.85
22636,Sureste,2916.93
22637,Zona Metropolitana de Guadalajara,1430.54
22638,Ciudad de México,3133.43
22640,Sur,2826.21
22641,Sur,1101.16
22642,Zona Metropolitana de Guadalajara,344.97
22643,Noroeste,2198.49
22644,Noroeste,2102.03
22645,Sureste,1012.28
22646,Ciudad de México,2076.41
22647,Ciudad de México,1156.5
22648,Ciudad de México,3547.65
22649,Zona Metropolitana de Monterrey,1170.82
22650,Noroeste,1554.26
22651,Zona Metropolitana de Guadalajara,989.55
22652,Noroeste,3032.8
22653,Ciudad de México,1776.92
22654,Ciudad de México,1180.21
22655,Ciudad de México,1266.28
22656,Zona Metropolitana de Monterrey,578.27
22657,Sur,1901.07
22658,Bajío,3160.48
22659,Sur,1395.65
22660,Zona Metropolitana de Guadalajara,558.75
22662,Bajío,930.13
22663,Noroeste,1020.2
22664,Sur,1105.36
22665,Zona Metropolitana de Monterrey,1665.9
22666,Sur,1122.83
22667,Zona Metropolitana de Guadalajara,550.69
22668,Noroeste,388.43
22669,Zona Metropolitana de Monterrey,1671.6
22670,Ciudad de México,952.74
22671,Noroeste,1003.27
22672,Zona Metropolitana de Monterrey,814.07
22673,Noroeste,2881.78
22674,Sur,1214.17
22675,Zona Metropolitana de Guadalajara,1587.09
22676,Noroeste,1212.72
22677,Noroeste,707.27
22678,Zona Metropolitana de Guadalajara,2886.69
22679,Noroeste,2687.95
22680,Ciudad de México,522.09
22681,Sureste,782.17
22682,Noroeste,1651.43
22683,Noroeste,1871.21
22684,Ciudad de México,1516.97
22685,Ciudad de México,1406.68
22686,Noroeste,1745.33
22687,Ciudad de México,1034.05
22689,Zona Metropolitana de Monterrey,1261.18
22690,Ciudad de México,2141.77
22691,Noroeste,951.18
22692,Sureste,1269.69
22693,Zona Metropolitana de Monterrey,2005.55
22694,Zona Metropolitana de Monterrey,1631.52
22695,Ciudad de México,1041.99
22696,Sureste,2119.6
22697,Bajío,955.52
22699,Zona Metropolitana de Monterrey,706.31
22700,Ciudad de México,2057.9
22701,Ciudad de México,1256.03
22703,Zona Metropolitana de Guadalajara,2393.55
22704,Zona Metropolitana de Monterrey,1307.52
22705,Ciudad de México,1913.84
22706,Ciudad de México,1333.62
22707,Sureste,625.65
22708,Zona Metropolitana de Guadalajara,359.32
22709,Zona Metropolitana de Monterrey,1289.79
22710,Bajío,5565.32
22711,Sur,555.1
22712,Noroeste,1680.75
22713,Ciudad de México,332.82
22714,Zona Metropolitana de Monterrey,1631.35
22715,Ciudad de México,1295.84
22716,Zona Metropolitana de Monterrey,725.51
22717,Ciudad de México,1071.42
22718,Zona Metropolitana de Monterrey,592.24
22719,Sur,1843.51
22720,Ciudad de México,604.85
22721,Zona Metropolitana de Guadalajara,1181.0
22722,Sur,464.52
22724,Sureste,669.39
22725,Sureste,1462.71
22726,Ciudad de México,3730.61
22727,Zona Metropolitana de Monterrey,674.44
22728,Zona Metropolitana de Monterrey,2296.08
22729,Ciudad de México,2361.42
22730,Ciudad de México,877.83
22731,Zona Metropolitana de Monterrey,150.0
22732,Noroeste,1868.35
22733,Sur,734.83
22734,Ciudad de México,3595.39
22735,Ciudad de México,2522.46
22736,Ciudad de México,550.66
22737,Ciudad de México,1292.86
22738,Noroeste,1592.29
22739,Zona Metropolitana de Monterrey,1730.41
22740,Zona Metropolitana de Guadalajara,1928.37
22741,Sur,1326.28
22742,Ciudad de México,1489.71
22743,Zona Metropolitana de Monterrey,150.0
22745,Sur,1178.74
22746,Zona Metropolitana de Guadalajara,782.24
22747,Ciudad de México,973.81
22748,Sureste,3880.79
22749,Zona Metropolitana de Monterrey,411.71
22750,Noroeste,1029.68
22751,Noroeste,2261.69
22752,Zona Metropolitana de Guadalajara,2229.01
22753,Zona Metropolitana de Guadalajara,1812.05
22755,Ciudad de México,516.03
22756,Ciudad de México,2610.81
22757,Noroeste,1930.15
22758,Zona Metropolitana de Guadalajara,503.82
22759,Noroeste,2623.25
22760,Zona Metropolitana de Monterrey,2010.57
22761,Ciudad de México,561.89
22762,Noroeste,1620.3
22763,Ciudad de México,969.72
22764,Ciudad de México,1103.05
22765,Bajío,1273.68
22766,Zona Metropolitana de Monterrey,414.59
22767,Ciudad de México,1499.08
22768,Zona Metropolitana de Monterrey,2279.91
22769,Ciudad de México,876.06
22770,Zona Metropolitana de Monterrey,3061.5
22771,Ciudad de México,777.83
22772,Bajío,1658.34
22773,Noroeste,534.08
22774,Sureste,911.37
22775,Ciudad de México,1134.96
22776,Ciudad de México,1599.34
22777,Zona Metropolitana de Monterrey,1721.76
22778,Ciudad de México,2092.86
22779,Ciudad de México,1580.68
22780,Zona Metropolitana de Monterrey,1788.41
22781,Noroeste,1598.04
22782,Zona Metropolitana de Guadalajara,1469.87
22783,Ciudad de México,1214.45
22784,Zona Metropolitana de Monterrey,1863.66
22785,Bajío,150.0
22786,Ciudad de México,1514.39
22787,Ciudad de México,949.91
22788,Zona Metropolitana de Monterrey,901.3
22789,Sur,2244.29
22790,Ciudad de México,1187.18
22791,Sur,150.0
22792,Zona Metropolitana de Monterrey,526.2
22793,Sureste,1617.24
22794,Ciudad de México,1720.23
22796,Zona Metropolitana de Monterrey,1869.52
22798,Sureste,508.59
22799,Zona Metropolitana de Monterrey,1150.18
22800,Zona Metropolitana de Guadalajara,4428.75
22801,Zona Metropolitana de Monterrey,1155.8
22802,Zona Metropolitana de Guadalajara,1475.97
22803,Bajío,2300.79
22804,Noroeste,2805.3
22805,Sureste,1229.22
22806,Zona Metropolitana de Monterrey,1332.1
22807,Ciudad de México,2383.85
22808,Sureste,1888.89
22809,Sur,408.78
22810,Sureste,648.34
22811,Zona Metropolitana de Monterrey,1055.98
22812,Bajío,2267.58
22813,Sur,214.01
22814,Ciudad de México,755.16
22815,Sur,1237.09
22816,Bajío,2179.06
22817,Zona Metropolitana de Monterrey,250.21
22818,Bajío,1289.15
22819,Noroeste,752.1
22820,Zona Metropolitana de Guadalajara,842.03
22822,Ciudad de México,2474.73
22823,Zona Metropolitana de Monterrey,4242.55
22824,Ciudad de México,1448.47
22825,Zona Metropolitana de Guadalajara,2917.05
22826,Zona Metropolitana de Monterrey,3034.57
22827,Zona Metropolitana de Monterrey,1102.33
22828,Noroeste,2530.29
22829,Zona Metropolitana de Monterrey,2546.93
22830,Noroeste,691.86
22831,Ciudad de México,708.94
22832,Sur,1092.99
22833,Ciudad de México,1594.05
22834,Sur,1001.67
22835,Ciudad de México,1383.54
22836,Zona Metropolitana de Guadalajara,1057.25
22837,Zona Metropolitana de Guadalajara,1327.07
22838,Sur,1768.75
22839,Sur,767.89
22840,Sureste,2695.67
22841,Zona Metropolitana de Guadalajara,1723.37
22842,Noroeste,1505.2
22843,Ciudad de México,2246.27
22844,Noroeste,1511.74
22845,Bajío,1297.86
22846,Zona Metropolitana de Monterrey,1027.93
22847,Sureste,528.53
22848,Zona Metropolitana de Guadalajara,1601.5
22849,Zona Metropolitana de Monterrey,690.75
22850,Noroeste,1287.88
22851,Ciudad de México,2095.91
22852,Bajío,849.43
22853,Zona Metropolitana de Guadalajara,150.0
22854,Ciudad de México,4925.11
22855,Ciudad de México,1795.99
22856,Zona Metropolitana de Monterrey,710.05
22857,Ciudad de México,1820.43
22859,Zona Metropolitana de Guadalajara,597.79
22860,Ciudad de México,865.64
22861,Zona Metropolitana de Guadalajara,2000.27
22862,Bajío,807.97
22863,Ciudad de México,1108.23
22864,Ciudad de México,638.05
22865,Ciudad de México,3294.33
22866,Zona Metropolitana de Monterrey,1295.92
22867,Zona Metropolitana de Monterrey,768.43
22868,Ciudad de México,1142.26
22869,Noroeste,1706.71
22870,Zona Metropolitana de Guadalajara,1355.97
22871,Zona Metropolitana de Monterrey,762.7
22872,Ciudad de México,2252.71
22873,Zona Metropolitana de Monterrey,150.0
22874,Noroeste,1522.48
22875,Ciudad de México,3072.31
22876,Sur,1741.29
22877,Zona Metropolitana de Guadalajara,1304.83
22878,Ciudad de México,1208.58
22879,Zona Metropolitana de Monterrey,4191.08
22880,Ciudad de México,1477.8
22881,Ciudad de México,2791.34
22882,Noroeste,1122.38
22883,Ciudad de México,660.1
22884,Ciudad de México,3616.61
22885,Ciudad de México,389.34
22886,Sur,198.21
22887,Zona Metropolitana de Monterrey,1503.73
22888,Bajío,831.53
22889,Zona Metropolitana de Monterrey,795.75
22890,Zona Metropolitana de Monterrey,721.22
22891,Ciudad de México,1967.26
22892,Zona Metropolitana de Monterrey,1131.66
22893,Ciudad de México,3034.66
22894,Noroeste,1714.79
22895,Zona Metropolitana de Monterrey,158.62
22896,Sureste,838.66
22897,Ciudad de México,2177.86
22898,Noroeste,177.34
22899,Ciudad de México,212.09
22900,Noroeste,698.15
22901,Zona Metropolitana de Guadalajara,1447.36
22902,Ciudad de México,1041.78
22903,Sureste,842.88
22904,Sur,610.53
22905,Zona Metropolitana de Guadalajara,377.28
22907,Bajío,881.46
22908,Sureste,938.84
22909,Zona Metropolitana de Monterrey,873.27
22910,Ciudad de México,1018.43
22911,Zona Metropolitana de Guadalajara,921.19
22912,Zona Metropolitana de Monterrey,1654.94
22913,Zona Metropolitana de Monterrey,2358.53
22914,Zona Metropolitana de Guadalajara,696.87
22915,Zona Metropolitana de Monterrey,471.62
22916,Zona Metropolitana de Guadalajara,934.29
22917,Sur,1767.31
22918,Zona Metropolitana de Guadalajara,1077.59
22919,Sur,150.0
22920,Ciudad de México,890.18
22921,Noroeste,548.36
22923,Sur,792.92
22925,Ciudad de México,999.37
22927,Bajío,1172.75
22928,Zona Metropolitana de Monterrey,1629.03
22929,Sur,1284.22
22930,Sur,722.22
22931,Zona Metropolitana de Guadalajara,1234.02
22932,Zona Metropolitana de Monterrey,461.38
22933,Bajío,832.04
22934,Ciudad de México,5481.82
22935,Zona Metropolitana de Guadalajara,3769.97
22936,Zona Metropolitana de Monterrey,380.96
22937,Zona Metropolitana de Monterrey,732.91
22938,Zona Metropolitana de Guadalajara,1046.92
22939,Zona Metropolitana de Guadalajara,1120.01
22940,Ciudad de México,443.42
22941,Ciudad de México,1987.87
22942,Ciudad de México,1384.53
22943,Sureste,1578.83
22944,Ciudad de México,1351.87
22945,Ciudad de México,2171.81
22946,Zona Metropolitana de Monterrey,3022.51
22947,Zona Metropolitana de Guadalajara,1262.16
22948,Sur,1868.44
22949,Bajío,166.44
22950,Zona Metropolitana de Monterrey,2893.41
22951,Bajío,2143.72
22952,Zona Metropolitana de Monterrey,458.84
22953,Zona Metropolitana de Monterrey,1815.18
22954,Sureste,1131.06
22955,Sur,1559.98
22956,Ciudad de México,1210.92
22957,Zona Metropolitana de Monterrey,641.8
22958,Zona Metropolitana de Guadalajara,1501.06
22959,Sureste,2934.37
22960,Noroeste,1205.9
22961,Ciudad de México,2609.99
22962,Bajío,150.0
22963,Zona Metropolitana de Guadalajara,1838.9
22964,Sur,1741.5
22966,Ciudad de México,1743.26
22967,Ciudad de México,2067.74
22968,Zona Metropolitana de Monterrey,150.0
22969,Ciudad de México,2773.1
22970,Ciudad de México,2434.59
22971,Sureste,250.73
22972,Zona Metropolitana de Monterrey,1457.29
22973,Ciudad de México,2694.64
22974,Bajío,2596.8
22975,Zona Metropolitana de Guadalajara,1880.89
22976,Sureste,2254.73
22977,Ciudad de México,3974.09
22978,Zona Metropolitana de Guadalajara,2078.47
22979,Sur,631.0
22980,Zona Metropolitana de Monterrey,2653.99
22981,Ciudad de México,767.54
22982,Zona Metropolitana de Monterrey,1281.51
22983,Zona Metropolitana de Guadalajara,1158.86
22984,Zona Metropolitana de Monterrey,1252.29
22985,Zona Metropolitana de Guadalajara,1836.38
22986,Bajío,1637.57
22987,Ciudad de México,1751.66
22988,Zona Metropolitana de Monterrey,830.7
22989,Ciudad de México,1364.79
22990,Bajío,2286.67
22991,Zona Metropolitana de Monterrey,812.07
22992,Noroeste,1949.65
22993,Zona Metropolitana de Guadalajara,462.84
22994,Ciudad de México,2763.05
22995,Zona Metropolitana de Monterrey,1894.99
22996,Zona Metropolitana de Guadalajara,1697.08
22997,Sureste,576.63
22998,Bajío,1751.94
22999,Ciudad de México,1544.62
23000,Ciudad de México,712.18
23001,Zona Metropolitana de Guadalajara,2179.24
23002,Noroeste,358.83
23004,Zona Metropolitana de Monterrey,2467.44
23005,Zona Metropolitana de Guadalajara,1367.55
23006,Zona Metropolitana de Guadalajara,1805.19
23007,Ciudad de México,1529.23
23008,Zona Metropolitana de Monterrey,2167.26
23009,Zona Metropolitana de Monterrey,670.46
23010,Bajío,150.0
23011,Sureste,1946.09
23012,Ciudad de México,2947.08
23013,Zona Metropolitana de Monterrey,229.66
23014,Sureste,2510.32
23015,Zona Metropolitana de Guadalajara,2607.52
23016,Zona Metropolitana de Monterrey,1898.68
23017,Zona Metropolitana de Monterrey,3560.83
23018,Ciudad de México,379.26
23019,Sur,1540.54
23020,Zona Metropolitana de Guadalajara,188.47
23021,Zona Metropolitana de Guadalajara,1024.3
23022,Zona Metropolitana de Guadalajara,2126.46
23023,Ciudad de México,1404.02
23024,Zona Metropolitana de Monterrey,1954.77
23025,Ciudad de México,624.5
23026,Sureste,1373.8
23027,Ciudad de México,468.43
23028,Sur,1663.77
23029,Sureste,1395.22
23030,Zona Metropolitana de Monterrey,1982.98
23031,Ciudad de México,1603.76
23032,Ciudad de México,150.0
23033,Noroeste,150.0
23034,Ciudad de México,2009.99
23035,Zona Metropolitana de Guadalajara,1684.08
23036,Ciudad de México,334.13
23037,Zona Metropolitana de Monterrey,883.33
23038,Ciudad de México,985.03
23039,Sur,2203.68
23040,Ciudad de México,985.63
23041,Noroeste,734.64
23042,Ciudad de México,1112.91
23043,Zona Metropolitana de Guadalajara,2735.07
23044,Sureste,859.03
23045,Zona Metropolitana de Guadalajara,2046.38
23046,Noroeste,1214.16
23047,Zona Metropolitana de Guadalajara,1289.14
23048,Ciudad de México,1255.72
23049,Zona Metropolitana de Monterrey,3136.37
23050,Bajío,1386.31
23051,Noroeste,1209.95
23052,Sureste,1260.47
23053,Bajío,531.09
23054,Bajío,974.44
23055,Ciudad de México,2537.83
23056,Zona Metropolitana de Monterrey,2160.9
23057,Sur,1143.98
23058,Ciudad de México,912.24
23059,Zona Metropolitana de Guadalajara,1081.53
23060,Ciudad de México,2136.87
23061,Bajío,217.35
23062,Bajío,702.32
23063,Sur,4947.38
23064,Bajío,1632.43
23065,Zona Metropolitana de Monterrey,815.4
23066,Zona Metropolitana de Monterrey,1248.74
23067,Zona Metropolitana de Monterrey,962.05
23068,Ciudad de México,2044.1
23069,Sur,1993.67
23070,Zona Metropolitana de Monterrey,3949.64
23071,Zona Metropolitana de Monterrey,614.03
23072,Zona Metropolitana de Monterrey,946.81
23073,Noroeste,794.53
23074,Noroeste,2084.74
23075,Zona Metropolitana de Guadalajara,683.26
23076,Zona Metropolitana de Guadalajara,150.0
23078,Sureste,1498.66
23079,Sur,700.21
23081,Noroeste,1710.88
23082,Sureste,1783.09
23083,Noroeste,1484.08
23085,Sureste,2379.43
23086,Zona Metropolitana de Monterrey,1107.7
23087,Noroeste,1454.4
23088,Zona Metropolitana de Guadalajara,639.34
23089,Noroeste,1287.65
23090,Ciudad de México,2387.34
23092,Zona Metropolitana de Monterrey,809.54
23093,Bajío,599.98
23095,Bajío,3109.33
